79.361 78.929 78.497 77.931 77.231 76.531 75.958 75.513 75.068 75.118 75.663 76.208 76.777 77.370 77.964 78.362 78.564 78.766 78.895 78.952 79.008 78.900 78.626 78.353 77.997 77.559 77.121 76.250 74.947 73.643 72.369 71.124 69.879 68.762 67.772 66.782 65.659 64.404 63.148 62.114 61.301 60.489 60.068 60.041 60.014 59.826 59.479 59.131 58.815 58.529 58.244 58.001 57.801 57.600 57.500 57.500 57.500 57.572 57.717 57.862 57.862 57.717 57.572 57.886 58.659 59.431 60.238 61.079 61.919 62.680 63.360 64.040 64.671 65.252 65.833 66.130 66.142 66.154 66.384 66.830 67.276 67.544 67.635 67.727 67.930 68.247 68.564 68.566 68.253 67.941 67.354 66.493 65.631 64.811 64.033 63.254 62.443 61.599 60.756 60.302 60.238 60.174 60.207 60.337 60.467 60.620 60.796 60.973 61.185 61.433 61.680 61.713 61.530 61.347 60.938 60.302 59.666 58.708 57.427 56.147 55.184 54.539 53.894 53.275 52.681 52.088 51.417 50.668 49.919 48.926 47.690 46.455 44.943 43.154 41.366 39.887 38.717 37.547 36.623 35.947 35.270 34.759 34.413 34.068 33.732 33.407 33.082
80.526 80.055 79.583 78.951 78.158 77.364 76.597 75.855 75.114 74.883 75.162 75.441 75.924 76.612 77.299 77.740 77.935 78.129 78.299 78.444 78.589 78.529 78.266 78.002 77.632 77.156 76.681 75.747 74.354 72.962 71.634 70.369 69.104 67.936 66.866 65.795 64.648 63.423 62.198 61.344 60.861 60.378 60.114 60.068 60.023 59.786 59.357 58.929 58.679 58.608 58.538 58.335 58.001 57.667 57.500 57.500 57.500 57.621 57.862 58.103 58.103 57.862 57.621 57.866 58.598 59.330 60.171 61.120 62.070 62.941 63.733 64.524 65.295 66.044 66.793 67.148 67.107 67.066 67.258 67.683 68.107 68.403 68.569 68.736 68.990 69.331 69.672 69.727 69.497 69.267 68.643 67.626 66.609 65.601 64.604 63.606 62.703 61.896 61.089 60.705 60.743 60.781 60.815 60.844 60.872 60.936 61.034 61.132 61.323 61.605 61.888 61.942 61.767 61.592 61.224 60.661 60.098 59.129 57.755 56.380 55.325 54.589 53.853 53.149 52.474 51.800 51.095 50.358 49.621 48.712 47.632 46.552 45.087 43.237 41.386 39.889 38.747 37.604 36.712 36.071 35.430 34.935 34.586 34.236 33.895 33.563 33.230
81.533 81.133 80.733 80.101 79.238 78.375 77.446 76.449 75.453 74.911 74.824 74.736 75.089 75.882 76.674 77.165 77.352 77.540 77.720 77.893 78.066 78.071 77.908 77.746 77.389 76.838 76.287 75.281 73.819 72.358 70.972 69.661 68.351 67.142 66.034 64.926 63.856 62.824 61.791 61.155 60.914 60.674 60.523 60.462 60.401 60.153 59.717 59.280 59.071 59.089 59.107 58.918 58.524 58.130 57.960 58.014 58.069 58.231 58.500 58.769 58.739 58.410 58.081 58.225 58.841 59.457 60.287 61.332 62.377 63.302 64.105 64.908 65.773 66.699 67.624 68.061 68.010 67.958 68.133 68.534 68.934 69.268 69.536 69.803 70.077 70.359 70.640 70.695 70.522 70.350 69.681 68.517 67.353 66.194 65.038 63.883 62.937 62.203 61.468 61.143 61.229 61.315 61.349 61.331 61.312 61.328 61.377 61.427 61.576 61.826 62.077 62.113 61.937 61.760 61.405 60.873 60.341 59.381 57.995 56.609 55.511 54.701 53.892 53.086 52.285 51.483 50.691 49.908 49.125 48.231 47.225 46.220 44.828 43.048 41.269 39.842 38.768 37.693 36.845 36.224 35.602 35.107 34.737 34.367 34.022 33.701 33.380
82.382 82.164 81.945 81.381 80.473 79.564 78.505 77.295 76.086 75.203 74.648 74.093 74.270 75.180 76.089 76.635 76.816 76.998 77.159 77.300 77.440 77.525 77.555 77.584 77.267 76.604 75.940 74.853 73.341 71.829 70.382 69.001 67.620 66.378 65.276 64.174 63.284 62.606 61.928 61.546 61.461 61.375 61.296 61.223 61.150 60.928 60.557 60.187 59.991 59.971 59.951 59.750 59.369 58.988 58.879 59.043 59.207 59.403 59.632 59.860 59.770 59.362 58.954 58.962 59.387 59.812 60.587 61.714 62.841 63.762 64.477 65.192 66.105 67.215 68.326 68.871 68.851 68.831 69.008 69.383 69.757 70.141 70.534 70.927 71.193 71.331 71.469 71.468 71.329 71.189 70.468 69.167 67.865 66.588 65.336 64.084 63.144 62.518 61.891 61.617 61.696 61.775 61.809 61.798 61.787 61.797 61.826 61.856 61.946 62.096 62.246 62.227 62.038 61.849 61.483 60.939 60.394 59.464 58.149 56.833 55.742 54.876 54.009 53.088 52.113 51.137 50.206 49.319 48.431 47.481 46.469 45.457 44.164 42.590 41.015 39.745 38.780 37.814 37.023 36.405 35.787 35.275 34.867 34.460 34.111 33.822 33.533
83.231 83.194 83.157 82.662 81.707 80.753 79.564 78.141 76.718 75.495 74.473 73.450 73.452 74.478 75.505 76.105 76.280 76.455 76.597 76.706 76.815 76.980 77.201 77.422 77.145 76.369 75.594 74.425 72.862 71.300 69.793 68.341 66.889 65.615 64.519 63.423 62.713 62.389 62.065 61.938 62.007 62.076 62.068 61.983 61.898 61.703 61.398 61.093 60.911 60.853 60.795 60.582 60.214 59.846 59.799 60.072 60.345 60.576 60.763 60.951 60.801 60.314 59.827 59.700 59.933 60.166 60.888 62.096 63.305 64.223 64.849 65.475 66.436 67.732 69.028 69.681 69.693 69.704 69.884 70.232 70.580 71.014 71.533 72.052 72.309 72.304 72.298 72.242 72.135 72.028 71.255 69.816 68.377 66.983 65.634 64.285 63.351 62.833 62.314 62.091 62.163 62.235 62.270 62.266 62.262 62.266 62.275 62.285 62.315 62.365 62.415 62.340 62.140 61.939 61.561 61.004 60.448 59.547 58.303 57.058 55.974 55.050 54.126 53.090 51.940 50.791 49.721 48.729 47.737 46.732 45.714 44.695 43.501 42.131 40.761 39.648 38.792 37.936 37.200 36.587 35.973 35.443 34.998 34.552 34.201 33.943 33.686
83.928 83.954 83.979 83.548 82.659 81.771 80.555 79.010 77.466 75.995 74.597 73.199 72.975 73.924 74.873 75.466 75.703 75.940 76.093 76.161 76.230 76.427 76.752 77.078 76.811 75.951 75.092 73.869 72.283 70.697 69.164 67.684 66.204 64.970 63.982 62.994 62.439 62.317 62.195 62.217 62.384 62.551 62.587 62.493 62.399 62.257 62.066 61.876 61.755 61.704 61.653 61.473 61.163 60.854 60.852 61.158 61.464 61.686 61.824 61.962 61.716 61.084 60.453 60.219 60.381 60.543 61.254 62.514 63.773 64.702 65.301 65.899 66.888 68.266 69.645 70.372 70.446 70.521 70.744 71.116 71.489 71.938 72.465 72.991 73.215 73.136 73.056 72.917 72.718 72.518 71.658 70.136 68.614 67.172 65.811 64.449 63.546 63.100 62.655 62.443 62.466 62.489 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.414 62.242 62.070 61.661 61.016 60.370 59.438 58.218 56.999 55.930 55.013 54.096 53.066 51.922 50.779 49.731 48.780 47.828 46.811 45.727 44.643 43.473 42.217 40.961 39.899 39.030 38.162 37.402 36.752 36.102 35.559 35.124 34.690 34.355 34.122 33.888
84.473 84.442 84.411 84.040 83.329 82.618 81.476 79.903 78.330 76.703 75.022 73.341 72.839 73.517 74.195 74.718 75.085 75.452 75.645 75.666 75.686 75.867 76.209 76.551 76.265 75.350 74.435 73.187 71.604 70.021 68.496 67.031 65.565 64.444 63.666 62.889 62.463 62.390 62.317 62.384 62.591 62.798 62.852 62.753 62.653 62.590 62.563 62.535 62.522 62.523 62.525 62.422 62.216 62.010 62.039 62.301 62.563 62.734 62.815 62.895 62.514 61.674 60.833 60.519 60.730 60.942 61.688 62.967 64.246 65.201 65.832 66.464 67.459 68.819 70.178 70.943 71.113 71.282 71.590 72.036 72.483 72.914 73.329 73.745 73.911 73.827 73.744 73.494 73.077 72.660 71.676 70.126 68.576 67.156 65.866 64.576 63.728 63.321 62.913 62.675 62.605 62.535 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.448 62.345 62.242 61.784 60.973 60.161 59.135 57.895 56.655 55.612 54.766 53.919 53.017 52.058 51.100 50.238 49.471 48.704 47.717 46.509 45.301 44.081 42.848 41.615 40.497 39.495 38.493 37.629 36.902 36.175 35.624 35.248 34.871 34.575 34.358 34.141
85.017 84.930 84.842 84.532 83.998 83.464 82.397 80.795 79.194 77.411 75.447 73.482 72.704 73.111 73.518 73.970 74.466 74.963 75.198 75.170 75.142 75.307 75.666 76.024 75.718 74.749 73.779 72.504 70.924 69.344 67.828 66.377 64.926 63.918 63.351 62.784 62.488 62.463 62.439 62.551 62.798 63.046 63.117 63.012 62.908 62.923 63.059 63.195 63.289 63.343 63.396 63.372 63.269 63.167 63.225 63.444 63.662 63.783 63.805 63.827 63.313 62.263 61.213 60.818 61.080 61.341 62.121 63.419 64.718 65.699 66.364 67.028 68.031 69.371 70.712 71.514 71.779 72.044 72.436 72.957 73.477 73.889 74.194 74.499 74.607 74.519 74.431 74.070 73.436 72.801 71.695 70.116 68.538 67.139 65.921 64.703 63.909 63.541 63.172 62.906 62.744 62.581 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.483 62.448 62.414 61.908 60.930 59.952 58.832 57.572 56.312 55.294 54.518 53.742 52.968 52.195 51.422 50.744 50.162 49.580 48.623 47.291 45.960 44.689 43.479 42.269 41.096 39.960 38.824 37.855 37.052 36.249 35.688 35.371 35.053 34.794 34.593 34.393
85.438 85.302 85.165 84.886 84.465 84.043 83.036 81.442 79.848 78.002 75.905 73.808 72.829 72.969 73.109 73.450 73.993 74.535 74.780 74.726 74.672 74.802 75.116 75.430 75.069 74.032 72.996 71.681 70.086 68.492 67.024 65.681 64.339 63.515 63.210 62.905 62.743 62.724 62.705 62.838 63.123 63.409 63.515 63.443 63.372 63.443 63.658 63.873 64.041 64.161 64.282 64.335 64.321 64.306 64.384 64.554 64.723 64.788 64.750 64.711 64.106 62.934 61.762 61.282 61.494 61.707 62.428 63.656 64.885 65.940 66.823 67.706 68.794 70.087 71.380 72.187 72.510 72.832 73.227 73.696 74.165 74.499 74.700 74.900 74.933 74.798 74.663 74.194 73.391 72.588 71.416 69.875 68.334 67.022 65.938 64.855 64.134 63.777 63.420 63.118 62.871 62.624 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 61.979 60.936 59.894 58.755 57.520 56.284 55.319 54.625 53.930 53.274 52.657 52.039 51.457 50.911 50.365 49.399 48.012 46.626 45.310 44.064 42.818 41.562 40.294 39.027 37.979 37.152 36.324 35.759 35.455 35.152 34.920 34.759 34.599
85.735 85.558 85.380 85.104 84.730 84.355 83.392 81.842 80.292 78.477 76.397 74.317 73.216 73.092 72.969 73.159 73.664 74.168 74.391 74.334 74.277 74.352 74.560 74.768 74.315 73.201 72.087 70.717 69.091 67.466 66.083 64.943 63.803 63.237 63.245 63.253 63.228 63.172 63.115 63.247 63.567 63.887 64.047 64.046 64.045 64.149 64.359 64.569 64.776 64.979 65.182 65.313 65.371 65.429 65.515 65.630 65.745 65.752 65.650 65.547 64.893 63.687 62.480 61.909 61.974 62.039 62.607 63.677 64.747 65.925 67.211 68.496 69.748 70.965 72.182 72.962 73.304 73.647 73.964 74.255 74.547 74.744 74.846 74.949 74.888 74.663 74.439 73.865 72.943 72.020 70.840 69.402 67.965 66.803 65.917 65.031 64.402 64.030 63.658 63.310 62.986 62.662 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 61.998 60.993 59.988 58.903 57.738 56.573 55.689 55.087 54.484 53.937 53.445 52.952 52.377 51.718 51.059 50.044 48.672 47.300 45.944 44.604 43.264 41.896 40.498 39.100 38.001 37.202 36.403 35.836 35.502 35.167 34.952 34.856 34.759
86.032 85.814 85.595 85.322 84.994 84.666 83.749 82.243 80.736 78.951 76.889 74.826 73.602 73.216 72.829 72.869 73.334 73.800 74.003 73.942 73.881 73.902 74.004 74.106 73.561 72.369 71.178 69.753 68.096 66.439 65.142 64.204 63.266 62.958 63.279 63.601 63.714 63.619 63.525 63.655 64.010 64.366 64.578 64.648 64.718 64.856 65.061 65.266 65.511 65.797 66.082 66.290 66.420 66.551 66.646 66.707 66.768 66.715 66.549 66.383 65.680 64.439 63.198 62.537 62.454 62.372 62.786 63.698 64.609 65.909 67.598 69.287 70.702 71.843 72.985 73.737 74.099 74.462 74.700 74.815 74.929 74.989 74.993 74.998 74.843 74.529 74.215 73.536 72.494 71.452 70.264 68.929 67.595 66.584 65.895 65.207 64.669 64.282 63.895 63.501 63.101 62.700 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.016 61.049 60.082 59.051 57.956 56.861 56.058 55.548 55.038 54.600 54.233 53.866 53.297 52.525 51.753 50.689 49.331 47.974 46.578 45.144 43.710 42.229 40.701 39.173 38.023 37.252 36.482 35.913 35.548 35.183 34.984 34.952 34.920
86.317 86.067 85.817 85.499 85.112 84.725 83.813 82.375 80.937 79.266 77.361 75.456 74.176 73.522 72.868 72.720 73.079 73.437 73.590 73.538 73.486 73.442 73.406 73.370 72.701 71.399 70.097 68.718 67.260 65.803 64.737 64.062 63.387 63.244 63.634 64.023 64.168 64.067 63.967 64.091 64.439 64.787 65.035 65.182 65.329 65.518 65.748 65.978 66.274 66.634 66.994 67.260 67.431 67.602 67.697 67.717 67.736 67.619 67.365 67.111 66.367 65.133 63.899 63.217 63.087 62.957 63.264 64.008 64.752 66.029 67.839 69.648 71.134 72.296 73.458 74.264 74.714 75.165 75.378 75.355 75.332 75.267 75.160 75.053 74.785 74.354 73.923 73.136 71.993 70.850 69.678 68.478 67.277 66.398 65.839 65.280 64.826 64.477 64.129 63.712 63.227 62.742 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.481 62.444 62.407 61.936 61.032 60.128 59.191 58.221 57.251 56.532 56.065 55.598 55.191 54.845 54.500 53.885 53.000 52.116 51.001 49.655 48.309 46.905 45.441 43.978 42.470 40.919 39.368 38.203 37.425 36.647 36.055 35.649 35.242 35.032 35.019 35.006
86.591 86.319 86.046 85.634 85.082 84.530 83.583 82.240 80.897 79.421 77.813 76.205 74.938 74.012 73.086 72.714 72.896 73.079 73.154 73.123 73.092 72.973 72.767 72.561 71.735 70.290 68.845 67.610 66.584 65.558 64.869 64.516 64.163 64.094 64.307 64.521 64.591 64.516 64.441 64.553 64.853 65.152 65.417 65.647 65.878 66.135 66.421 66.707 67.063 67.490 67.917 68.221 68.402 68.582 68.668 68.659 68.650 68.462 68.096 67.730 66.954 65.767 64.581 63.949 63.871 63.794 64.039 64.607 65.175 66.284 67.932 69.581 71.045 72.323 73.602 74.544 75.150 75.756 75.998 75.877 75.756 75.580 75.348 75.116 74.713 74.139 73.565 72.665 71.439 70.213 69.083 68.047 67.012 66.245 65.747 65.249 64.872 64.615 64.358 63.942 63.365 62.788 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.500 62.444 62.332 62.221 61.757 60.941 60.125 59.322 58.533 57.743 57.112 56.637 56.163 55.712 55.283 54.854 54.141 53.144 52.147 50.980 49.644 48.307 46.924 45.495 44.066 42.618 41.152 39.685 38.542 37.721 36.901 36.262 35.804 35.346 35.097 35.058 35.019
