90.0
90.0
75.0
75.0
75.0
90.0
75.0
75.0
75.0
75.0
75.0
75.0
90.0
90.0
60.0
30.0
102.0
90.0
90.0
90.0
102.0
102.0
102.0
72.0
30.0
72.0
30.0
90.0
102.0
90.0
90.0
102.0
30.0
72.0
30.0
72.0
30.0
60.0
72.0
30.0
102.0
90.0
90.0
72.0
30.0
102.0
60.0
30.0
90.0
102.0
60.0
30.0
90.0
30.0
60.0
102.0
102.0
90.0
102.0
30.0
60.0
102.0
102.0
102.0
60.0
30.0
102.0
90.0
90.0
102.0
114.0
90.0
90.0
102.0
102.0
90.0
90.0
102.0
30.0
60.0
90.0
102.0
90.0
90.0
60.0
30.0
90.0
90.0
90.0
90.0
102.0
30.0
60.0
72.0
30.0
114.0
90.0
90.0
90.0
102.0
102.0
102.0
102.0
30.0
60.0
102.0
102.0
30.0
72.0
30.0
90.0
102.0
30.0
60.0
102.0
90.0
102.0
60.0
30.0
60.0
102.0
90.0
90.0
90.0
90.0
90.0
102.0
72.0
30.0
72.0
30.0
102.0
90.0
114.0
90.0
102.0
90.0
102.0
102.0
30.0
102.0
90.0
90.0
90.0
90.0
90.0
30.0
60.0
90.0
30.0
60.0
102.0
90.0
90.0
90.0
90.0
30.0
30.0
90.0
90.0
90.0
90.0
72.0
30.0
90.0
60.0
30.0
90.0
90.0
30.0
60.0
102.0
114.0
114.0
90.0
102.0
30.0
72.0
60.0
30.0
102.0
102.0
114.0
90.0
60.0
30.0
72.0
30.0
102.0
102.0
30.0
60.0
120.0
60.0
30.0
90.0
90.0
90.0
90.0
114.0
102.0
90.0
30.0
30.0
30.0
102.0
60.0
30.0
90.0
90.0
90.0
60.0
30.0
