4.475,0,1.3406e-11
4.47227,-0.156175,1.3325e-11
4.575,0,4.6092e-12
4.57221,-0.159665,4.5803e-12
4.675,0,1.5617e-12
4.67215,-0.163155,1.5517e-12
4.775,0,5.2165e-13
4.77209,-0.166645,5.1821e-13
4.875,0,1.7184e-13
4.87203,-0.170135,1.7068e-13
4.975,0,5.5842e-14
4.97197,-0.173625,5.5455e-14
5.075,0,1.7908e-14
5.07191,-0.177115,1.778e-14
5.175,0,5.6687e-15
5.17185,-0.180605,5.6275e-15
5.275,0,1.7719e-15
5.27179,-0.184095,1.7587e-15
5.375,0,5.4703e-16
5.37173,-0.187585,5.4287e-16
5.475,0,1.6686e-16
5.47166,-0.191075,1.6556e-16
5.575,0,5.03e-17
5.5716,-0.194565,4.9899e-17
5.675,0,1.4989e-17
5.67154,-0.198055,1.4867e-17
5.775,0,4.4167e-18
5.77148,-0.201545,4.38e-18
5.875,0,1.2867e-18
5.87142,-0.205035,1.2757e-18
5.975,0,3.675e-19
5.97136,-0.208524,3.6432e-19
6.075,0,8.3151e-20
6.0713,-0.212014,8.2413e-20
6.40833,0,-9.5246e-21
6.40443,-0.223648,-9.4429e-21
6.74167,0,1.0747e-21
6.73756,-0.235281,1.0658e-21
7.075,0,-1.1917e-22
7.07069,-0.246914,-1.1822e-22
7.40833,0,1.2943e-23
7.40382,-0.258547,1.2845e-23
7.74167,0,-1.3712e-24
7.73695,-0.27018,-1.3614e-24
8.075,0,1.4088e-25
8.07008,-0.281813,1.3993e-25
8.40833,0,-1.3916e-26
8.40321,-0.293447,-1.3829e-26
8.74167,0,1.3033e-27
8.73634,-0.30508,1.296e-27
9.075,0,-1.1287e-28
9.06947,-0.316713,-1.1235e-28
9.40833,0,8.5676e-30
9.4026,-0.328346,8.5414e-30
9.74167,0,-4.836e-31
9.73573,-0.339979,-4.8398e-31
10.075,0,1.7915e-33
10.0689,-0.351612,2.149e-33
10.4083,0,5.1329e-33
10.402,-0.363246,5.0671e-33
10.7417,0,-1.032e-33
10.7351,-0.374879,-1.0233e-33
11.075,0,9.9624e-36
11.0683,-0.386512,9.8966e-36
20.075,0,4.42419e-51
20.0628,-0.700607,0
0.0748173,-0.00523174,16.35
0.0789738,-0.00552239,15.995
0.0831303,-0.00581304,15.66
0.0872869,-0.00610369,15.342
0.0914434,-0.00639434,15.041
0.0955999,-0.006685,14.754
0.0997564,-0.00697565,14.481
0.103913,-0.0072663,14.22
0.108069,-0.00755695,13.97
0.112226,-0.0078476,13.73
0.116382,-0.00813826,13.5
0.120539,-0.00842891,13.279
0.124696,-0.00871956,13.066
0.13093,-0.00915554,12.76
0.137165,-0.00959152,12.471
0.1434,-0.0100275,12.195
0.149635,-0.0104635,11.932
0.155869,-0.0108994,11.681
0.162104,-0.0113354,11.44
0.168339,-0.0117714,11.21
0.174574,-0.0122074,10.988
0.1912,-0.01337,10.437
0.207826,-0.0145326,9.9348
0.224452,-0.0156952,9.4734
0.241078,-0.0168578,9.0467
0.257704,-0.0180204,8.6496
0.27433,-0.019183,8.2781
0.299269,-0.0209269,7.7624
0.324208,-0.0226709,7.2887
0.349147,-0.0244148,6.8505
0.374087,-0.0261587,6.4428
0.423965,-0.0296465,5.7059
0.473843,-0.0331343,5.0531
0.523721,-0.0366221,4.4694
0.573599,-0.04011,3.9446
0.623478,-0.0435978,3.4714
0.673356,-0.0470856,3.0444
0.723234,-0.0505734,2.6595
0.773112,-0.0540613,2.3133
0.82299,-0.0575491,2.0027
0.872869,-0.0610369,1.7253
0.922747,-0.0645247,1.4786
0.972625,-0.0680126,1.2602
1.0225,-0.0715004,1.068
1.07238,-0.0749882,0.89958
1.17214,-0.0819639,0.62887
1.27189,-0.0889395,0.42933
1.37165,-0.0959152,0.28609
1.47141,-0.102891,0.18602
1.57116,-0.109866,0.118
1.67092,-0.116842,0.073011
1.77068,-0.123818,0.044069
1.87043,-0.130793,0.025949
1.97019,-0.137769,0.014909
2.06995,-0.144745,0.0083594
2.1697,-0.15172,0.0045755
2.26946,-0.158696,0.0024454
2.36921,-0.165672,0.0012766
2.46897,-0.172647,0.00065113
2.56873,-0.179623,0.00032463
2.66848,-0.186599,0.00015826
2.76824,-0.193574,7.547e-05
2.868,-0.20055,3.5219e-05
2.96775,-0.207526,1.609e-05
3.06751,-0.214501,7.1991e-06
3.16727,-0.221477,3.156e-06
3.26702,-0.228452,1.3561e-06
3.36678,-0.235428,5.7143e-07
3.46654,-0.242404,2.362e-07
3.56629,-0.249379,9.5822e-08
3.66605,-0.256355,3.8165e-08
3.7658,-0.263331,1.493e-08
3.86556,-0.270306,5.7391e-09
3.96532,-0.277282,2.1685e-09
4.06507,-0.284258,8.0573e-10
4.16483,-0.291233,2.9451e-10
4.26459,-0.298209,1.0594e-10
4.36434,-0.305185,3.7514e-11
4.4641,-0.31216,1.3083e-11
4.56386,-0.319136,4.4949e-12
4.66361,-0.326112,1.522e-12
4.76337,-0.333087,5.0804e-13
4.86312,-0.340063,1.6724e-13
4.96288,-0.347038,5.4311e-14
5.06264,-0.354014,1.7405e-14
5.16239,-0.36099,5.5057e-15
5.26215,-0.367965,1.7197e-15
5.36191,-0.374941,5.3057e-16
5.46166,-0.381917,1.6172e-16
5.56142,-0.388892,4.8717e-17
5.66118,-0.395868,1.4507e-17
5.76093,-0.402844,4.2716e-18
5.86069,-0.409819,1.2435e-18
5.96045,-0.416795,3.5492e-19
6.0602,-0.423771,8.0241e-20
6.39272,-0.447023,-9.2019e-21
6.72524,-0.470275,1.0396e-21
7.05777,-0.493527,-1.1542e-22
7.39029,-0.516779,1.2554e-23
7.72281,-0.540031,-1.3322e-24
8.05533,-0.563284,1.3712e-25
8.38785,-0.586536,-1.3574e-26
8.72037,-0.609788,1.2746e-27
9.05289,-0.63304,-1.1081e-28
9.38542,-0.656292,8.4626e-30
9.71794,-0.679544,-4.85e-31
10.0505,-0.702796,3.1972e-33
10.383,-0.726049,4.8729e-33
10.7155,-0.749301,-9.9752e-34
11.048,-0.772553,9.7008e-36
20.0261,-1.40036,0
0.0745891,-0.00783963,16.343
0.078733,-0.00827517,15.987
0.0828768,-0.00871071,15.652
0.0870207,-0.00914624,15.334
0.0911645,-0.00958178,15.032
0.0953083,-0.0100173,14.745
0.0994522,-0.0104528,14.472
0.103596,-0.0108884,14.21
0.10774,-0.0113239,13.96
0.111884,-0.0117595,13.72
0.116028,-0.012195,13.49
0.120171,-0.0126305,13.269
0.124315,-0.0130661,13.056
0.130531,-0.0137194,12.75
0.136747,-0.0143727,12.46
0.142963,-0.015026,12.184
0.149178,-0.0156793,11.921
0.155394,-0.0163326,11.669
0.16161,-0.0169859,11.429
0.167826,-0.0176392,11.198
0.174041,-0.0182925,10.976
0.190617,-0.0200346,10.424
0.207192,-0.0217768,9.9218
0.223767,-0.0235189,9.4601
0.240343,-0.025261,9.0331
0.256918,-0.0270032,8.6357
0.273494,-0.0287453,8.2639
0.298357,-0.0313585,7.748
0.32322,-0.0339718,7.2741
0.348083,-0.036585,6.8357
0.372946,-0.0391982,6.4279
0.422672,-0.0444246,5.6911
0.472398,-0.049651,5.0384
0.522124,-0.0548774,4.4551
0.57185,-0.0601039,3.9307
0.621576,-0.0653303,3.4582
0.671302,-0.0705567,3.0319
0.721028,-0.0757831,2.6478
0.770754,-0.0810096,2.3024
0.820481,-0.086236,1.9927
0.870207,-0.0914624,1.7162
0.919933,-0.0966888,1.4703
0.969659,-0.101915,1.2528
1.01938,-0.107142,1.0613
1.06911,-0.112368,0.89373
1.16856,-0.122821,0.6244
1.26802,-0.133274,0.42602
1.36747,-0.143727,0.28371
1.46692,-0.154179,0.18436
1.56637,-0.164632,0.11687
1.66582,-0.175085,0.072269
1.76528,-0.185538,0.043593
1.86473,-0.195991,0.025653
1.96418,-0.206444,0.014729
2.06363,-0.216897,0.0082532
2.16309,-0.227349,0.0045144
2.26254,-0.237802,0.0024111
2.36199,-0.248255,0.0012578
2.46144,-0.258708,0.00064114
2.56089,-0.269161,0.00031943
2.66035,-0.279614,0.00015562
2.7598,-0.290066,7.4158e-05
2.85925,-0.300519,3.4582e-05
2.9587,-0.310972,1.5788e-05
3.05815,-0.321425,7.0588e-06
3.15761,-0.331878,3.0923e-06
3.25706,-0.342331,1.3278e-06
3.35651,-0.352784,5.5906e-07
3.45596,-0.363236,2.3092e-07
3.55542,-0.373689,9.3607e-08
3.65487,-0.384142,3.7254e-08
3.75432,-0.394595,1.4563e-08
3.85377,-0.405048,5.5934e-09
3.95322,-0.415501,2.1118e-09
4.05268,-0.425953,7.8404e-10
4.15213,-0.436406,2.8635e-10
4.25158,-0.446859,1.0292e-10
4.35103,-0.457312,3.6416e-11
4.45049,-0.467765,1.269e-11
4.54994,-0.478218,4.3562e-12
4.64939,-0.488671,1.4738e-12
4.74884,-0.499123,4.9154e-13
4.84829,-0.509576,1.6167e-13
4.94775,-0.520029,5.2458e-14
5.0472,-0.530482,1.6796e-14
5.14665,-0.540935,5.3087e-15
5.2461,-0.551388,1.6568e-15
5.34556,-0.56184,5.1069e-16
5.44501,-0.572293,1.5553e-16
5.54446,-0.582746,4.681e-17
5.64391,-0.593199,1.3927e-17
5.74336,-0.603652,4.0971e-18
5.84282,-0.614105,1.1916e-18
5.94227,-0.624558,3.398e-19
6.04172,-0.63501,7.6749e-20
6.37323,-0.669853,-8.814e-21
6.70474,-0.704696,9.9728e-22
7.03624,-0.739539,-1.1091e-22
7.36775,-0.774382,1.2085e-23
7.69926,-0.809225,-1.285e-24
8.03076,-0.844067,1.3256e-25
8.36227,-0.87891,-1.3157e-26
8.69378,-0.913753,1.2397e-27
9.02529,-0.948596,-1.0827e-28
9.35679,-0.983439,8.3309e-30
9.6883,-1.01828,-4.8624e-31
10.0198,-1.05312,4.8647e-33
10.3513,-1.08797,4.5596e-33
10.6828,-1.12281,-9.5563e-34
11.0143,-1.15765,9.3806e-36
19.965,-2.09841,0
0.0742701,-0.010438,16.332
0.0783962,-0.0110179,15.977
0.0825223,-0.0115978,15.641
0.0866485,-0.0121776,15.323
0.0907746,-0.0127575,15.021
0.0949007,-0.0133374,14.733
0.0990268,-0.0139173,14.459
0.103153,-0.0144972,14.198
0.107279,-0.0150771,13.947
0.111405,-0.015657,13.707
0.115531,-0.0162369,13.476
0.119657,-0.0168167,13.255
0.123784,-0.0173966,13.041
0.129973,-0.0182665,12.735
0.136162,-0.0191363,12.445
0.142351,-0.0200061,12.169
0.14854,-0.020876,11.905
0.154729,-0.0217458,11.653
0.160919,-0.0226156,11.412
0.167108,-0.0234855,11.181
0.173297,-0.0243553,10.959
0.189801,-0.0266748,10.407
0.206306,-0.0289944,9.9037
0.22281,-0.0313139,9.4416
0.239315,-0.0336335,9.0141
0.255819,-0.0359531,8.6163
0.272324,-0.0382726,8.2442
0.29708,-0.0417519,7.7279
0.321837,-0.0452313,7.2537
0.346594,-0.0487106,6.8151
0.371351,-0.0521899,6.4072
0.420864,-0.0591486,5.6704
0.470377,-0.0661072,5.018
0.519891,-0.0730659,4.4351
0.569404,-0.0800245,3.9115
0.618918,-0.0869832,3.4398
0.668431,-0.0939418,3.0146
0.717944,-0.1009,2.6315
0.767458,-0.107859,2.2873
0.816971,-0.114818,1.9788
0.866485,-0.121776,1.7035
0.915998,-0.128735,1.4588
0.965511,-0.135694,1.2425
1.01502,-0.142652,1.0521
1.06454,-0.149611,0.88561
1.16356,-0.163528,0.6182
1.26259,-0.177446,0.42143
1.36162,-0.191363,0.28042
1.46065,-0.20528,0.18206
1.55967,-0.219198,0.11531
1.6587,-0.233115,0.071243
1.75773,-0.247032,0.042936
1.85675,-0.26095,0.025243
1.95578,-0.274867,0.014481
2.05481,-0.288784,0.0081069
2.15383,-0.302701,0.0044303
2.25286,-0.316619,0.002364
2.35189,-0.330536,0.0012321
2.45091,-0.344453,0.00062743
2.54994,-0.358371,0.0003123
2.64897,-0.372288,0.000152
2.74799,-0.386205,7.2362e-05
2.84702,-0.400123,3.3712e-05
2.94605,-0.41404,1.5375e-05
3.04507,-0.427957,6.8673e-06
3.1441,-0.441875,3.0053e-06
3.24313,-0.455792,1.2891e-06
3.34215,-0.469709,5.4222e-07
3.44118,-0.483627,2.2373e-07
3.54021,-0.497544,9.0595e-08
3.63924,-0.511461,3.6017e-08
3.73826,-0.525378,1.4064e-08
3.83729,-0.539296,5.3959e-09
3.93632,-0.553213,2.035e-09
4.03534,-0.56713,7.5469e-10
4.13437,-0.581048,2.7532e-10
4.2334,-0.594965,9.8844e-11
4.33242,-0.608882,3.4934e-11
4.43145,-0.6228,1.2159e-11
4.53048,-0.636717,4.1693e-12
4.6295,-0.650634,1.4089e-12
4.72853,-0.664552,4.6935e-13
4.82756,-0.678469,1.5419e-13
4.92658,-0.692386,4.9971e-14
5.02561,-0.706303,1.5981e-14
5.12464,-0.720221,5.0449e-15
5.22366,-0.734138,1.5725e-15
5.32269,-0.748055,4.8413e-16
5.42172,-0.761973,1.4726e-16
5.52074,-0.77589,4.4266e-17
5.61977,-0.789807,1.3154e-17
5.7188,-0.803725,3.8648e-18
5.81782,-0.817642,1.1227e-18
5.91685,-0.831559,3.1973e-19
6.01588,-0.845477,7.2118e-20
6.34597,-0.891868,-8.2986e-21
6.67606,-0.938259,9.4096e-22
7.00615,-0.98465,-1.0488e-22
7.33624,-1.03104,1.1457e-23
7.66633,-1.07743,-1.2216e-24
7.99641,-1.12382,1.2642e-25
8.3265,-1.17021,-1.2595e-26
8.65659,-1.2166,1.1922e-27
8.98668,-1.263,-1.0478e-28
9.31677,-1.30939,8.1459e-30
9.64686,-1.35578,-4.8709e-31
9.97695,-1.40217,7.0386e-33
10.307,-1.44856,4.142e-33
10.6371,-1.49495,-8.9918e-34
10.9672,-1.54134,8.945e-36
19.8796,-2.7939,0
0.0738606,-0.0130236,16.319
0.0779639,-0.0137471,15.963
0.0820673,-0.0144707,15.626
0.0861707,-0.0151942,15.308
0.090274,-0.0159177,15.005
0.0943774,-0.0166413,14.718
0.0984808,-0.0173648,14.443
0.102584,-0.0180884,14.181
0.106688,-0.0188119,13.93
0.110791,-0.0195354,13.69
0.114894,-0.020259,13.459
0.118998,-0.0209825,13.237
0.123101,-0.021706,13.023
0.129256,-0.0227913,12.716
0.135411,-0.0238766,12.426
0.141566,-0.0249619,12.149
0.147721,-0.0260472,11.885
0.153876,-0.0271325,11.633
0.160031,-0.0282178,11.391
0.166186,-0.0293031,11.16
0.172341,-0.0303884,10.937
0.188755,-0.0332826,10.384
0.205168,-0.0361767,9.8806
0.221582,-0.0390708,9.4178
0.237995,-0.041965,8.9897
0.254409,-0.0448591,8.5915
0.270822,-0.0477532,8.219
0.295442,-0.0520945,7.7022
0.320063,-0.0564357,7.2276
0.344683,-0.0607769,6.7888
0.369303,-0.0651181,6.3807
0.418543,-0.0738005,5.6439
0.467784,-0.0824829,4.9919
0.517024,-0.0911653,4.4097
0.566264,-0.0998477,3.887
0.615505,-0.10853,3.4164
0.664745,-0.117213,2.9924
0.713986,-0.125895,2.6108
0.763226,-0.134577,2.268
0.812466,-0.14326,1.9611
0.861707,-0.151942,1.6873
0.910947,-0.160625,1.4442
0.960188,-0.169307,1.2293
1.00943,-0.177989,1.0405
1.05867,-0.186672,0.8753
1.15715,-0.204037,0.61033
1.25563,-0.221401,0.41561
1.35411,-0.238766,0.27624
1.45259,-0.256131,0.17915
1.55107,-0.273496,0.11334
1.64955,-0.290861,0.069947
1.74803,-0.308226,0.042107
1.84651,-0.32559,0.024728
1.945,-0.342955,0.014169
2.04348,-0.36032,0.0079228
2.14196,-0.377685,0.0043246
2.24044,-0.39505,0.0023049
2.33892,-0.412414,0.0011998
2.4374,-0.429779,0.00061026
2.53588,-0.447144,0.00030338
2.63436,-0.464509,0.00014747
2.73284,-0.481874,7.012e-05
2.83132,-0.499239,3.2626e-05
2.9298,-0.516603,1.4861e-05
3.02828,-0.533968,6.629e-06
3.12676,-0.551333,2.8972e-06
3.22525,-0.568698,1.2411e-06
3.32373,-0.586063,5.2133e-07
3.42221,-0.603427,2.1482e-07
3.52069,-0.620792,8.6869e-08
3.61917,-0.638157,3.4488e-08
3.71765,-0.655522,1.3448e-08
3.81613,-0.672887,5.1525e-09
3.91461,-0.690252,1.9405e-09
4.01309,-0.707616,7.186e-10
4.11157,-0.724981,2.6178e-10
4.21005,-0.742346,9.3845e-11
4.30853,-0.759711,3.3119e-11
4.40701,-0.777076,1.151e-11
4.5055,-0.79444,3.941e-12
4.60398,-0.811805,1.3297e-12
4.70246,-0.82917,4.4231e-13
4.80094,-0.846535,1.4509e-13
4.89942,-0.8639,4.6949e-14
4.9979,-0.881265,1.4992e-14
5.09638,-0.898629,4.7252e-15
5.19486,-0.915994,1.4706e-15
5.29334,-0.933359,4.5204e-16
5.39182,-0.950724,1.3728e-16
5.4903,-0.968089,4.1201e-17
5.58878,-0.985453,1.2223e-17
5.68726,-1.00282,3.5857e-18
5.78575,-1.02018,1.0399e-18
5.88423,-1.03755,2.9568e-19
5.98271,-1.05491,6.6577e-20
6.31098,-1.1128,-7.6805e-21
6.63925,-1.17068,8.7325e-22
6.96751,-1.22856,-9.7621e-23
7.29578,-1.28644,1.0698e-23
7.62405,-1.34433,-1.1447e-24
7.95232,-1.40221,1.1894e-25
8.28059,-1.46009,-1.1905e-26
8.60886,-1.51797,1.1336e-27
8.93713,-1.57586,-1.0043e-28
9.2654,-1.63374,7.9077e-30
9.59367,-1.69162,-4.868e-31
9.92194,-1.74951,9.574e-33
10.2502,-1.80739,3.6395e-33
10.5785,-1.86527,-8.3021e-34
10.9067,-1.92315,8.4064e-36
19.77,-3.48599,0
0.0733611,-0.0155934,16.303
0.0774367,-0.0164597,15.946
0.0815123,-0.017326,15.609
0.0855879,-0.0181923,15.29
0.0896635,-0.0190586,14.987
0.0937391,-0.0199249,14.699
0.0978148,-0.0207912,14.424
0.10189,-0.0216575,14.161
0.105966,-0.0225238,13.91
0.110042,-0.0233901,13.669
0.114117,-0.0242564,13.437
0.118193,-0.0251227,13.215
0.122268,-0.025989,13
0.128382,-0.0272884,12.693
0.134495,-0.0285879,12.402
0.140609,-0.0298873,12.125
0.146722,-0.0311868,11.86
0.152836,-0.0324862,11.608
0.158949,-0.0337856,11.366
0.165062,-0.0350851,11.134
0.171176,-0.0363845,10.911
0.187478,-0.0398497,10.357
0.203781,-0.0433149,9.8524
0.220083,-0.0467801,9.3888
0.236386,-0.0502453,8.9601
0.252688,-0.0537105,8.5613
0.268991,-0.0571757,8.1883
0.293444,-0.0623735,7.6709
0.317898,-0.0675713,7.1959
0.342352,-0.0727691,6.7568
0.366805,-0.0779669,6.3485
0.415713,-0.0883625,5.6117
0.46462,-0.0987581,4.9602
0.513527,-0.109154,4.3788
0.562435,-0.119549,3.8572
0.611342,-0.129945,3.388
0.66025,-0.14034,2.9656
0.709157,-0.150736,2.5857
0.758064,-0.161132,2.2447
0.806972,-0.171527,1.9397
0.855879,-0.181923,1.6678
0.904787,-0.192318,1.4265
0.953694,-0.202714,1.2135
1.0026,-0.213109,1.0264
1.05151,-0.223505,0.86288
1.14932,-0.244296,0.60088
1.24714,-0.265087,0.40862
1.34495,-0.285879,0.27123
1.44277,-0.30667,0.17566
1.54058,-0.327461,0.11098
1.6384,-0.348252,0.068398
1.73621,-0.369043,0.041117
1.83403,-0.389834,0.024113
1.93184,-0.410626,0.013797
2.02966,-0.431417,0.007704
2.12747,-0.452208,0.0041991
2.22529,-0.472999,0.0022347
2.3231,-0.49379,0.0011616
2.42092,-0.514581,0.00058995
2.51873,-0.535373,0.00029284
2.61654,-0.556164,0.00014213
2.71436,-0.576955,6.7478e-05
2.81217,-0.597746,3.1348e-05
2.90999,-0.618537,1.4256e-05
3.0078,-0.639328,6.3494e-06
3.10562,-0.66012,2.7706e-06
3.20343,-0.680911,1.1849e-06
3.30125,-0.701702,4.9693e-07
3.39906,-0.722493,2.0443e-07
3.49688,-0.743284,8.253e-08
3.59469,-0.764075,3.2711e-08
3.69251,-0.784867,1.2733e-08
3.79032,-0.805658,4.8703e-09
3.88814,-0.826449,1.831e-09
3.98595,-0.84724,6.7689e-10
4.08377,-0.868031,2.4615e-10
4.18158,-0.888822,8.8087e-11
4.2794,-0.909614,3.1031e-11
4.37721,-0.930405,1.0765e-11
4.47503,-0.951196,3.6792e-12
4.57284,-0.971987,1.2392e-12
4.67065,-0.992778,4.1142e-13
4.76847,-1.01357,1.3471e-13
4.86628,-1.03436,4.3508e-14
4.9641,-1.05515,1.3867e-14
5.06191,-1.07594,4.3624e-15
5.15973,-1.09673,1.3551e-15
5.25754,-1.11753,4.1574e-16
5.35536,-1.13832,1.2601e-16
5.45317,-1.15911,3.7746e-17
5.55099,-1.1799,1.1177e-17
5.6488,-1.20069,3.2722e-18
5.74662,-1.22148,9.4711e-19
5.84443,-1.24227,2.6876e-19
5.94225,-1.26306,6.0387e-20
6.2683,-1.33237,-6.988e-21
6.59435,-1.40167,7.9714e-22
6.92039,-1.47098,-8.943e-23
7.24644,-1.54028,9.8384e-24
7.57249,-1.60958,-1.0572e-24
7.89854,-1.67889,1.1039e-25
8.22459,-1.74819,-1.1112e-26
8.55064,-1.81749,1.0655e-27
8.87669,-1.8868,-9.5299e-29
9.20274,-1.9561,7.6169e-30
9.52879,-2.02541,-4.8453e-31
9.85484,-2.09471,1.2305e-32
10.1809,-2.16401,3.0748e-33
10.5069,-2.23332,-7.5122e-34
10.833,-2.30262,7.7802e-36
19.6363,-4.17383,4.31888e-52
0.0727722,-0.0181441,16.284
0.0768151,-0.0191522,15.927
0.080858,-0.0201602,15.589
0.0849009,-0.0211682,15.269
0.0889438,-0.0221762,14.965
0.0929867,-0.0231842,14.676
0.0970296,-0.0241922,14.401
0.101072,-0.0252002,14.137
0.105115,-0.0262082,13.885
0.109158,-0.0272162,13.644
0.113201,-0.0282242,13.412
0.117244,-0.0292322,13.189
0.121287,-0.0302402,12.974
0.127351,-0.0317522,12.666
0.133416,-0.0332643,12.374
0.13948,-0.0347763,12.097
0.145544,-0.0362883,11.832
0.151609,-0.0378003,11.578
0.157673,-0.0393123,11.336
0.163737,-0.0408243,11.104
0.169802,-0.0423363,10.88
0.185973,-0.0463684,10.325
0.202145,-0.0504004,9.8192
0.218317,-0.0544324,9.3548
0.234488,-0.0584645,8.9253
0.25066,-0.0624965,8.5258
0.266831,-0.0665285,8.1523
0.291089,-0.0725766,7.6342
0.315346,-0.0786246,7.1586
0.339604,-0.0846727,6.7192
0.363861,-0.0907207,6.3108
0.412376,-0.102817,5.5741
0.46089,-0.114913,4.9231
0.509405,-0.127009,4.3427
0.55792,-0.139105,3.8224
0.606435,-0.151201,3.3549
0.65495,-0.163297,2.9343
0.703464,-0.175393,2.5564
0.751979,-0.187489,2.2176
0.800494,-0.199586,1.9148
0.849009,-0.211682,1.6451
0.897524,-0.223778,1.406
0.946038,-0.235874,1.1951
0.994553,-0.24797,1.01
1.04307,-0.260066,0.84847
1.1401,-0.284258,0.58991
1.23713,-0.30845,0.40054
1.33416,-0.332643,0.26544
1.43119,-0.356835,0.17164
1.52822,-0.381027,0.10827
1.62525,-0.405219,0.066615
1.72227,-0.429411,0.03998
1.8193,-0.453604,0.023408
1.91633,-0.477796,0.013371
2.01336,-0.501988,0.0074536
2.11039,-0.52618,0.0040557
